Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Greenland,GRL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.3,14.4,13.9,14.5,14.3,15.2,14.8,15.2,..,..
Greenland,GRL,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6940,7060,7030,7350,7520,7780,8350,8930,9780,..
Grenada,GRD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7257.75662232319,7274.72313572426,7147.18918737909,7266.28734042283,7747.50073076196,8194.2381676678,8449.30776858458,8827.69860430899,9205.65391878438,..
Grenada,GRD,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,76.6738678956156,71.2707952143047,76.9667196585936,72.1790279757071,76.9525268239842,67.7028677364295,61.9018258350747,52.5598623345612,58.8314867023694,..
Grenada,GRD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.585,8.838,9.065,9.252,9.393,9.487,9.538,9.563,..,..
Grenada,GRD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.501,17.461,17.398,17.315,17.209,17.074,16.905,16.701,..,..
Grenada,GRD,Age dependency ratio (% of working-age population),SP.POP.DPND,50.9742059262417,50.4995701864404,49.8277857571152,49.220582149262,48.8911979437259,48.8671864388362,48.8906893525083,49.1825998035549,49.6629515241037,..
Guam,GUM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Guam,GUM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,30700.4340081784,30690.4366504784,31252.6636152997,31741.5211298832,32169.5644356757,32182.8929142559,32046.0448496306,31847.6496791422,..,..
Guam,GUM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.864,4.915,4.963,5.007,5.047,5.085,5.123,5.166,..,..
Guam,GUM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.784,17.611,17.459,17.311,17.161,17.007,16.854,16.71,..,..
Guam,GUM,Age dependency ratio (% of working-age population),SP.POP.DPND,53.2953245329821,52.9031022596706,52.686879097598,52.5912748996404,52.5162683640704,52.438404159132,52.4060269923961,52.3137116737903,52.2385592403134,..
Guatemala,GTM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2710,2860,3100,3320,3460,3620,3800,4060,4410,..
Guatemala,GTM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2825.51902913555,2880.43471703594,2903.44365928518,2948.05084488516,3007.95776505106,3069.04133462968,3100.86844067699,3123.94356980653,3160.00549242583,..
Guatemala,GTM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,37.383177705987,35.2688072827263,31.1875557971072,33.1218074095305,34.0432649102453,32.6736339215782,31.9848534319674,30.9357426783909,28.9679821550122,..
Guatemala,GTM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.15,5.07,4.996,4.932,4.876,4.829,4.791,4.762,..,..
Guatemala,GTM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.688,27.197,26.766,26.369,25.992,25.627,25.267,24.912,..,..
Guatemala,GTM,Age dependency ratio (% of working-age population),SP.POP.DPND,77.4827620383078,75.4502654910049,73.6491562866264,71.992503528721,70.3674050817779,68.7450422329077,67.3700091330026,65.9674161017555,64.6022003766005,..
Guinea,GIN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,650,650,670,700,740,750,770,830,830,..
Guinea,GIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,672.42440256326,694.603115399056,719.709185241663,731.493337699027,741.049717312176,750.403076363854,809.957816532747,893.12933200795,943.360034142442,..
Guinea,GIN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,52.738640433207,52.6785788500355,19.2060087430146,17.7094887324436,16.7231431729238,16.2694383285051,16.3410041270355,15.1184366091974,16.3777972559701,..
Guinea,GIN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.002,10.657,10.331,10.003,9.67,9.337,9.013,8.715,..,..
Guinea,GIN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.713,39.278,38.848,38.422,38,37.583,37.171,36.765,..,..
Guinea,GIN,Age dependency ratio (% of working-age population),SP.POP.DPND,96.9197430659055,96.1080706115228,95.1447166708681,94.0833566298003,93.0115682555464,91.9882470240959,90.6005836660221,89.2333296064383,87.8858644556414,..
Guinea-Bissau,GNB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,580,640,630,640,640,640,650,680,750,..
Guinea-Bissau,GNB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,557.632132626126,587.140383038061,561.986650036213,565.047969925518,555.605048729962,574.491700576592,594.978358692716,614.439429918411,622.079825417697,..
Guinea-Bissau,GNB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,131.172521210006,25.6759675953924,28.0936423712666,27.0430028876571,24.8783142804527,29.3322583310441,24.4392329670456,25.4144693774225,28.8926755761755,..
Guinea-Bissau,GNB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.741,11.404,11.082,10.779,10.499,10.244,10.014,9.805,..,..
Guinea-Bissau,GNB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.089,38.714,38.298,37.841,37.346,36.819,36.265,35.697,..,..
Guinea-Bissau,GNB,Age dependency ratio (% of working-age population),SP.POP.DPND,84.6801269206697,84.4559102426267,84.1222587794772,83.7409077481314,83.3578722136454,82.9789340636191,82.8697562231777,82.6737585321717,82.3582408152424,..
Guyana,GUY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2900,3220,3610,3880,4040,4070,4270,4470,4760,..
Guyana,GUY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3033.24772490536,3179.86643087574,3332.70690715094,3481.4514470653,3595.9862479323,3690.1189473967,3793.04429526465,3852.69202529353,3965.97333546239,..
Guyana,GUY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,62.3060212401456,78.1800100254052,69.0212888397425,77.7951278403053,76.7620619994679,51.5961435372589,46.8514597118719,44.2619468894056,44.5749306276022,..
Guyana,GUY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.143,7.123,7.117,7.13,7.162,7.213,7.283,7.365,..,..
Guyana,GUY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.176,21.088,21.011,20.918,20.793,20.629,20.427,20.202,..,..
Guyana,GUY,Age dependency ratio (% of working-age population),SP.POP.DPND,58.3125963793067,57.0526984073946,56.0406441591063,55.248242611608,54.5920134142563,54.0242526903949,53.6907122007591,53.333003678943,53.0567977302913,..
Haiti,HTI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,650,710,760,800,830,810,780,760,800,..
Haiti,HTI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,665.627419493396,691.894254954519,701.397243135936,720.568887031755,730.400920728369,729.119629770203,729.855938429812,728.844936653431,730.296671226357,..
Haiti,HTI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,14.4332971191717,10.2697998866762,14.6441302206555,18.4982057082594,22.1170555066342,23.9140968992047,27.0183903339591,25.6421567545464,22.7871457590823,..
Haiti,HTI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.629,9.48,9.333,9.185,9.037,8.893,8.759,8.638,..,..
Haiti,HTI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.651,27.248,26.839,26.423,26.002,25.581,25.162,24.75,..,..
Haiti,HTI,Age dependency ratio (% of working-age population),SP.POP.DPND,68.768477803058,67.8292210661205,66.8457586610321,65.8501943431203,64.8840271748177,63.9673645593955,63.2179993212281,62.4956259180024,61.7904271851326,..
Honduras,HND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1730,1860,1950,1990,1990,2040,2110,2200,2330,..
Honduras,HND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1891.15739535346,1925.90720967489,1968.28279010114,1986.93541624282,2011.78386735929,2052.97245412901,2096.57152155544,2160.09120569907,2203.94916266419,..
Honduras,HND,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,26.5067769987673,26.4089890003365,29.5009594831906,40.1368360557818,40.6872341990133,39.083664369354,37.79823629862,41.348310470819,43.0025762829621,..
Honduras,HND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.534,4.497,4.468,4.446,4.431,4.424,4.423,4.428,..,..
Honduras,HND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.02,24.336,23.737,23.223,22.792,22.433,22.13,21.859,..,..
Honduras,HND,Age dependency ratio (% of working-age population),SP.POP.DPND,71.122766909274,69.1977350046406,67.1555381707063,65.0928484391788,63.1579359683201,61.429606707229,59.8489823907047,58.4934752852887,57.3106156815722,..
"Hong Kong SAR, China",HKG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,33620,35690,36340,38570,40240,41180,42970,46420,50310,..
"Hong Kong SAR, China",HKG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,32549.998231121,33888.4926701567,34086.30777744,35002.5129718853,35717.6668450891,36260.5696163202,36820.9774243543,37949.305818913,38784.7555687124,..
"Hong Kong SAR, China",HKG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6,6,6.1,6,6.2,6.3,6.4,6.3,..,..
"Hong Kong SAR, China",HKG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.6,13.5,12.8,8,8.6,8.2,8.3,7.7,..,..
"Hong Kong SAR, China",HKG,Age dependency ratio (% of working-age population),SP.POP.DPND,33.1131016023526,33.1294359770647,33.336043529227,33.8067861991633,34.6166873322877,35.7845935242856,36.8918387144264,38.4690345607785,40.402012171315,..
Hungary,HUN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,13170,13150,12970,13480,13540,13140,12940,12920,14590,..
Hungary,HUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,13092.2337567695,13347.0247958271,13197.2609183053,13510.7174545978,14119.4821909086,14653.6201059971,15032.1355766305,15695.6979442978,16503.4721885516,..
Hungary,HUN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,13,12.9,13,12.8,12.8,13.4,13,13.5,..,..
Hungary,HUN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9,8.8,9.1,9,9.5,9.4,9.7,9.7,..,..
Hungary,HUN,Age dependency ratio (% of working-age population),SP.POP.DPND,44.8274139126108,45.0743635582775,45.3224575943448,45.6535517720986,46.1585933650761,46.8804592243367,47.8707208522541,49.1427083392061,50.5337679066162,..
Iceland,ISL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,36250,37590,40680,46960,48230,50150,55120,60740,67950,..
Iceland,ISL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,43024.9238377351,43700.7929926958,44032.4245376967,45420.9903305018,45852.913451827,47405.0431731233,50188.498419478,51281.9877418365,52103.1703047086,..
Iceland,ISL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.4,6.2,6.1,6.7,6.3,6.6,6.9,6.5,..,..
Iceland,ISL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.4,14.1,14.1,13.4,13.4,12.5,12,11.9,..,..
Iceland,ISL,Age dependency ratio (% of working-age population),SP.POP.DPND,48.8150106450179,49.2721547121607,49.7574209575218,50.3033791845205,50.9164162041561,51.5771049448334,52.0038245769855,52.4740473674395,52.9696287964005,..
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1220,1360,1480,1520,1560,1600,1690,1830,2020,..
India,IND,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1357.56370057352,1410.42587646228,1469.17756241594,1544.61919713923,1640.18064703047,1751.66437757278,1874.22850055163,1987.3410867622,2104.16329233086,..
India,IND,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,17.520329408093,18.5055775488563,21.7351847183354,23.3008681207074,22.7049102234025,23.043191393503,20.1185422829903,19.4934600019888,19.320652206667,..
India,IND,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.492,7.393,7.312,7.251,7.212,7.194,7.195,7.21,..,..
India,IND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.114,20.495,19.923,19.416,18.984,18.625,18.332,18.083,..,..
India,IND,Age dependency ratio (% of working-age population),SP.POP.DPND,55.9862600636258,55.2086374202875,54.307844253388,53.3542663387602,52.4483667544744,51.6434417413448,50.8881370373707,50.2896372563245,49.7751669461253,..
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2530,3010,3580,3730,3620,3430,3400,3530,3840,..
Indonesia,IDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3122.3628152165,3270.61948985329,3421.27352044829,3563.29986394284,3692.97344616043,3824.27488523624,3968.05591117707,4120.42856058397,4284.65253543917,..
Indonesia,IDN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,26.9770755437552,25.2959556544573,28.3158670391092,29.9879455453491,34.0312730551551,36.7925610206086,35.365480237214,35.6390713519971,36.6228093319993,..
Indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.653,6.579,6.518,6.471,6.437,6.419,6.418,6.433,..,..
Indonesia,IDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.795,20.526,20.225,19.893,19.537,19.165,18.79,18.422,..,..
Indonesia,IDN,Age dependency ratio (% of working-age population),SP.POP.DPND,51.0359912250387,50.5306012564231,50.1328452797281,49.767741891816,49.357239171031,48.8857564512334,48.7144076039521,48.3610188883414,47.9472971244701,..
"Iran, Islamic Rep.",IRN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6200,6860,7140,7040,6550,5400,5520,5470,..,..
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6603.21226914401,6698.68496154763,6125.7266203219,6038.5298354295,6236.28941082747,6073.45370087772,6794.29321463849,6952.44358365352,..,..
"Iran, Islamic Rep.",IRN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,4.0580511799981,2.95783345760536,1.23900584048568,1.48601327373746,1.33017460765217,1.6479568304197,1.42080719837047,1.48641203968542,..,..
"Iran, Islamic Rep.",IRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.905,4.857,4.82,4.799,4.795,4.805,4.821,4.835,..,..
"Iran, Islamic Rep.",IRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.154,18.335,18.533,18.739,18.93,19.066,19.102,19.011,..,..
"Iran, Islamic Rep.",IRN,Age dependency ratio (% of working-age population),SP.POP.DPND,41.2268379190377,40.9769486355894,40.976102099581,41.203357689186,41.6284038455783,42.2235304863543,42.7499146118352,43.4443394491114,44.2192580384341,..
Iraq,IRQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4580,4970,6310,7010,6840,5940,5520,4800,5030,..
Iraq,IRQ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4657.28042580536,4848.44239867785,5322.38530653205,5508.04357882812,5344.3319642002,5298.10391212163,5846.51174634922,5604.57005725823,5510.75889523688,..
Iraq,IRQ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Iraq,IRQ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.514,5.401,5.281,5.164,5.057,4.965,4.889,4.826,..,..
Iraq,IRQ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,33.349,33.152,32.834,32.378,31.791,31.109,30.388,29.693,..,..
Iraq,IRQ,Age dependency ratio (% of working-age population),SP.POP.DPND,82.3656303235622,80.3793347710311,78.5303425340529,76.8332994141582,75.2271343972953,73.654100285337,73.166684364586,72.4310593159324,71.5564988468894,..
Ireland,IRL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,44870,41990,40620,43550,46450,50260,52860,53050,59770,..
Ireland,IRL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,48715.1768553933,48669.7857189072,48573.3772536945,48971.3696798502,52774.5011758522,65432.7344596075,67077.7436102692,71755.9670082922,76880.8077133538,..
Ireland,IRL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.1,6.2,6.3,6.4,6.3,6.4,6.4,6.3,..,..
Ireland,IRL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.5,16.2,15.6,14.9,14.4,13.9,13.4,12.9,..,..
Ireland,IRL,Age dependency ratio (% of working-age population),SP.POP.DPND,46.6182649925745,47.9165146082642,49.2114670922869,50.4987913070451,51.7847768088021,53.0544604780929,53.6167327392828,54.1067735806537,54.4931876353425,..
Isle of Man,IMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,67430,70480,81160,87860,88990,83980,80340,..,..,..
Isle of Man,IMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,69766.5211886388,71137.5402572204,73720.5096474418,77548.9134385828,81902.3085073824,81412.8744656074,87381.7860359045,..,..,..
Isle of Man,IMN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,29640,31530,32220,34330,36030,36160,36460,37440,40850,..
Israel,ISR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,30659.1277511137,31593.0441204215,31671.480002502,32374.3342702397,32996.7469567795,33179.9434554644,33839.8348481301,34333.3619004441,34788.6579293065,..
Israel,ISR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.2,5.3,5.3,5.2,5.2,5.3,5.2,5.1,..,..
Israel,ISR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.8,21.4,21.6,21.3,21.5,21.3,21.2,21.1,..,..
Israel,ISR,Age dependency ratio (% of working-age population),SP.POP.DPND,60.5449379887912,61.1595150895344,61.8565509796407,62.6170294805032,63.4030931171094,64.1695753524461,65.0135702711428,65.7552628765509,66.3955279721819,..
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,37690,37680,36000,35370,34760,32910,31820,31170,33540,..
Italy,ITA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,35849.3731979401,35994.1335816766,34885.2968955209,33887.2981674565,33615.9717818679,33959.2937236277,34397.6509928518,35029.4264231408,35391.7054815431,..
Italy,ITA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.9,10,10.3,10,9.8,10.7,10.1,10.7,..,..
Italy,ITA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.5,9.2,9,8.5,8.3,8,7.8,7.6,..,..
Italy,ITA,Age dependency ratio (% of working-age population),SP.POP.DPND,52.6848814854331,53.2069468358705,53.7983835645624,54.4179995850497,54.9799071402516,55.4340137863763,55.8591980388129,56.1884000768445,56.4475054427328,..
Jamaica,JAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4380,4580,4960,4990,4870,4660,4560,4710,4990,..
Jamaica,JAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4696.84189437613,4751.74431496278,4695.60183427233,4691.89319102417,4697.18748242328,4713.64710197445,4753.70515629292,4776.2040775053,4841.6533256047,..
Jamaica,JAM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,111.701590591311,103.136860025483,98.1668050400376,93.6444401559683,104.407101043711,103.541465141125,105.245135307308,103.091984304584,108.009571795896,..
Jamaica,JAM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.31,7.368,7.42,7.463,7.497,7.523,7.542,7.558,..,..
Jamaica,JAM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.742,17.478,17.233,17.012,16.814,16.633,16.46,16.286,..,..
Jamaica,JAM,Age dependency ratio (% of working-age population),SP.POP.DPND,54.4471011836625,53.2458736183258,52.1333272668392,51.130341645379,50.2535375848631,49.4984778776438,49.0414635847446,48.6050715512947,48.2508315842912,..
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,43440,46880,49480,48280,43950,38840,37880,38470,41340,..
Japan,JPN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,44507.6763859172,44538.7261906961,45276.8743354208,46249.2095886497,46484.1552668943,47102.5808781328,47444.1435613443,48438.8345811643,48919.5608857586,..
Japan,JPN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.5,9.9,10,10.1,10.1,10.3,10.5,10.8,..,..
Japan,JPN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.5,8.3,8.2,8.2,8,8,7.8,7.6,..,..
Japan,JPN,Age dependency ratio (% of working-age population),SP.POP.DPND,55.891578776353,57.3917711337264,59.0341434265202,60.7497660649142,62.4198969298013,63.9578508093031,65.3061318795137,66.4554629240626,67.4290802202976,..
