Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Serbia,SRB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,5.3224,5.3998,5.3719,5.3863,5.3377,4.7192,6.1203,..,..
Serbia,SRB,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,72.02,..,72.55,..,..,..,..
Serbia,SRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.4,5.6,5.6,5.7,..,..,..,..,..,..
Serbia,SRB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,575.87469807,545.35655254,619.17190179,559.81355815,627.53295553,608.85865275,491.25175139,494.42058398,..,..
Serbia,SRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.91162915,10.0980994,9.66273241,9.91592609,9.90040298,9.84231318,9.40507907,9.13502874,..,..
Seychelles,SYC,Age dependency ratio (% of working-age population),SP.POP.DPND,44.3490913901153,43.6480885859216,43.5694934734422,43.3962876954806,43.3221797323136,43.461260638799,43.7724117764748,44.1605505984103,44.734219269103,45.4127406338758
Seychelles,SYC,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,4268,..,..,..,..,..,..
Seychelles,SYC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.1319,1.0941,1.1656,1.0076,..,..,..,0.9458,..,..
Seychelles,SYC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,4.5077,..,4.5395,..,..,..,3.2613,..,..
Seychelles,SYC,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,34.78,45.21,..,..,..
Seychelles,SYC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.9,..,3.6,..,..,..,..,..,..,..
Seychelles,SYC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,238.58608936,380.40550722,391.03992965,506.01333964,496.96504196,490.21972977,491.97464621,596.92307058,..,..
Seychelles,SYC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.56308304,3.58485731,3.52615018,4.4076258,3.47112082,3.40399556,3.34871697,3.93610353,..,..
Sierra Leone,SLE,Age dependency ratio (% of working-age population),SP.POP.DPND,86.4398699234741,85.5099124502874,85.0661087346994,84.3786918211561,83.5152850978684,82.5420349234221,81.4938805815668,80.5923382210239,79.6570685527017,78.6550094089744
Sierra Leone,SLE,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,400,..,..,..
Sierra Leone,SLE,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.0211,0.025,..,..,..,..,..,..,..
Sierra Leone,SLE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,0.023,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.2852,0.2765,..,..,0.9962,..,..,..,..
Sierra Leone,SLE,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,0.15,..,..,..,..,..,..
Sierra Leone,SLE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,43.16043116,43.68096064,59.10702295,59.50331762,82.22550533,139.75733307,119.82455596,86.30818595,..,..
Sierra Leone,SLE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.09847305,10.94337562,13.28134015,10.59042285,11.56785971,19.72749069,20.4146101,16.53171514,..,..
Singapore,SGP,Age dependency ratio (% of working-age population),SP.POP.DPND,27.9927211380317,26.9905508758106,27.2250194812765,27.4842199661014,27.6017610834033,27.6059637674161,27.6802638217007,28.3001059617984,29.5208636427416,31.1332126035562
Singapore,SGP,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.6762,1.738,1.7523,1.83,1.9286,2.041,..,2.3063,..,..
Singapore,SGP,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,0.402,0.399,..,..,0.503,..,..
Singapore,SGP,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.3956,5.7821,5.2085,5.5803,5.6956,5.8268,..,7.2141,..,..
Singapore,SGP,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,31.45,..,..,..,..,..
Singapore,SGP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,2,..,2.1,..,2.4,..,..,..
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1318.523939,1502.1985221,1687.4433019,1848.43340142,2098.97120002,2215.17816187,2301.53702402,2462.3936773,..,..
Singapore,SGP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.40277295,3.22414573,3.16489837,3.35180899,3.69586916,3.87384676,4.18938631,4.46958366,..,..
Sint Maarten (Dutch part),SXM,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Age dependency ratio (% of working-age population),SP.POP.DPND,38.4572002599283,38.4800713432965,38.8519677869888,39.2759712731248,39.8144706872002,40.533949485419,41.4524655073085,42.4687224794415,43.716889591369,45.0860619375329
Slovak Republic,SVK,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.2955,..,..,..,3.3833,..,3.4414,2.4643,..,..
Slovak Republic,SVK,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,0.018,..,..,..,..,..
Slovak Republic,SVK,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,6.3838,6.7526,6.6023,6.4625,6.3921,6.3974,6.0052,9.1727,..,..
Slovak Republic,SVK,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,57.17,..,..,..,..
Slovak Republic,SVK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.5,6.4,6.1,5.9,5.8,..,5.8,..,..,..
Slovak Republic,SVK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1314.80228509,1295.27893268,1350.66922011,1319.51289666,1370.07823667,1287.63273723,1108.43173392,1178.73823051,..,..
Slovak Republic,SVK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.9567892,7.80112395,7.41832839,7.63384157,7.52781389,6.9082491,6.86754028,7.12513052,..,..
Slovenia,SVN,Age dependency ratio (% of working-age population),SP.POP.DPND,43.6567708182933,44.257538969416,45.1168304569303,45.8343996546182,46.5408473949293,47.4192796546552,48.5514382673123,49.8346410644501,51.3443380334506,52.9722102393766
Slovenia,SVN,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,2.4345,2.4939,2.5374,2.6214,2.7582,2.8099,2.9953,..,..
Slovenia,SVN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Slovenia,SVN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,8.2491,8.3832,8.2634,8.4125,8.6581,8.809,9.68,..,..
Slovenia,SVN,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,72.82,..,..,..,..,..
Slovenia,SVN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.6,4.6,4.6,4.5,4.6,..,..,..,..,..
Slovenia,SVN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2116.54000736,2015.18027604,2144.99565785,1974.96568119,2054.79736669,2059.64046705,1775.1457995,1834.16071169,..,..
Slovenia,SVN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.56174826,8.59137602,8.57394644,8.7579062,8.79216153,8.50636051,8.50174063,8.46829514,..,..
Small states,SST,Age dependency ratio (% of working-age population),SP.POP.DPND,60.0293914745147,59.0413352681594,58.4741173028707,57.9766134687827,57.5784128962529,57.2632520514036,56.9943171498627,56.8004599635985,56.603792396457,56.4220379545555
Small states,SST,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,0.898737175403803,..,..,..
Small states,SST,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Small states,SST,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,2.95703660470946,..,..,..
Small states,SST,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,19.9173827514948,..,..,..,..
Small states,SST,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Small states,SST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,472.879040138994,486.846962744534,532.866654397236,545.830560022403,577.618282832174,606.969537693087,587.466524299258,578.466182876036,..,..
Small states,SST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.5488857977588,4.19363743035155,3.86996410164314,3.86849771619279,4.04035035672522,4.2118801250469,4.88908408250641,5.03615833845038,..,..
Solomon Islands,SLB,Age dependency ratio (% of working-age population),SP.POP.DPND,78.8233048126486,78.8613561125361,78.6508180009699,78.5845272390349,78.5940914078154,78.5579809543507,78.4203862356227,78.492042681082,78.3367447076966,78.0641606799003
Solomon Islands,SLB,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,868,..,..
Solomon Islands,SLB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.224,0.202,0.1559,0.1899,..,..,0.1999,..,..
Solomon Islands,SLB,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.0926,2.053,1.7921,1.7516,1.7711,..,..,2.1307,..,..
Solomon Islands,SLB,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,2.23,..,..,..,..,2.5,..,..
Solomon Islands,SLB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,1.4,..,..,..,..,..,..
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,91.48025679,93.66629322,122.75733133,108.92985796,110.18994232,119.83660422,103.16307307,106.33939442,..,..
Solomon Islands,SLB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.89796241,7.2579239,7.10213316,5.64712204,5.49593782,5.88308293,5.24872732,5.17074913,..,..
Somalia,SOM,Age dependency ratio (% of working-age population),SP.POP.DPND,103.988481781303,103.52145901497,103.443346121109,102.812351615169,101.836609389755,100.805521249198,99.8668877237279,99.0931512244086,98.4389298939165,97.82351550186
Somalia,SOM,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.035,..,..,..,0.0229,..,..,..,..
Somalia,SOM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.114,..,..,..,0.0611,..,..,..,..
Somalia,SOM,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,0.2,..,..,..,..
Somalia,SOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,0.9,0.9,..,..,..,..
Somalia,SOM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Age dependency ratio (% of working-age population),SP.POP.DPND,52.8348701898523,52.4919380218402,52.4754112804283,52.3746406215284,52.2634083893824,52.2185594991572,52.2546505795966,52.2894745769527,52.3680398963734,52.4332012131419
South Africa,ZAF,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.7289,0.7143,0.7254,0.7411,0.7542,0.7827,0.8024,0.9101,..
South Africa,ZAF,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.3518,4.4797,4.5576,4.6933,4.8486,4.9585,5.0391,5.1318,3.5171,..
South Africa,ZAF,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,11.53,..,..,..,..
South Africa,ZAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,413.0740827,539.56761477,597.35944784,579.74856297,526.49957517,509.83326095,470.79699332,428.17601764,..,..
South Africa,ZAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.11458732,7.41535412,7.49731726,7.7525506,7.72096153,7.93015013,8.19779026,8.1098146,..,..
South Asia,SAS,Age dependency ratio (% of working-age population),SP.POP.DPND,59.8362463009087,58.9217279215288,58.0987068450465,57.1784202072305,56.2148996059613,55.2869863310775,54.438129960206,53.6485557334586,52.9805931804335,52.3841330339171
South Asia,SAS,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,0.768127522861804,..,..,..
South Asia,SAS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,0.513904191364302,..,..,..,..,..,..,..
South Asia,SAS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,1.73723895864831,..,..,..
South Asia,SAS,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,6.09493420742668,..,..,..,..
South Asia,SAS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,0.674261834507074,..,..,..,..,..,..,..
South Asia,SAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,35.7873800379911,41.6196877723396,44.9226839575612,45.1547369545909,51.5440439624069,53.2501922571388,55.2767839638349,58.4973202782219,..,..
South Asia,SAS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.41345341156645,3.24763820398072,3.19918734220378,3.25466453140206,3.62314670847468,3.5285348173449,3.5099208764825,3.55333609214498,..,..
South Asia (IDA & IBRD),TSA,Age dependency ratio (% of working-age population),SP.POP.DPND,59.8362463009087,58.9217279215288,58.0987068450465,57.1784202072305,56.2148996059613,55.2869863310775,54.438129960206,53.6485557334586,52.9805931804335,52.3841330339171
South Asia (IDA & IBRD),TSA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,0.768127522861804,..,..,..
South Asia (IDA & IBRD),TSA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,0.513904191364302,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,1.73723895864831,..,..,..
South Asia (IDA & IBRD),TSA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,6.09493420742668,..,..,..,..
South Asia (IDA & IBRD),TSA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,0.674261834507074,..,..,..,..,..,..,..
South Asia (IDA & IBRD),TSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,35.7873800379911,41.6196877723396,44.9226839575612,45.1547369545909,51.5440439624069,53.2501922571388,55.2767839638349,58.4973202782219,..,..
South Asia (IDA & IBRD),TSA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.41345341156645,3.24763820398072,3.19918734220378,3.25466453140206,3.62314670847468,3.5285348173449,3.5099208764825,3.55333609214498,..,..
South Sudan,SSD,Age dependency ratio (% of working-age population),SP.POP.DPND,89.011021953767,88.1395867894184,87.8665909393198,87.3943183483673,86.7175493510528,85.8660140358131,84.8341467663773,84.1508238200888,83.3940121902311,82.5437294873803
South Sudan,SSD,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,268,..,..,..,..
South Sudan,SSD,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,5.96,..,..,..,..,..
South Sudan,SSD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Spain,ESP,Age dependency ratio (% of working-age population),SP.POP.DPND,46.3680766632068,46.730008815098,47.6538264109461,48.4074967511606,49.0737816979334,49.7563846865661,50.4962473335789,50.7748284013834,51.1697189700603,51.6196970503801
Spain,ESP,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,10579,..,..,..,..
Spain,ESP,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,4.7128,3.7409,3.8216,3.8165,3.8046,3.7975,3.8493,4.0691,..,..
Spain,ESP,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Spain,ESP,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.4963,5.1266,5.2008,5.235,5.4898,5.5113,5.2919,5.5307,..,..
Spain,ESP,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,109.07,..,..,..,..
Spain,ESP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.2,3.2,3.1,3,3,..,..,..,..,..
Spain,ESP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2914.03207086,2778.44419117,2898.89692968,2589.85219276,2630.38932499,2671.43696516,2351.79764636,2389.88740785,..,..
Spain,ESP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.98877969,9.02200151,9.09120733,9.07564442,9.02537972,9.02414667,9.12012883,8.97038932,..,..
Sri Lanka,LKA,Age dependency ratio (% of working-age population),SP.POP.DPND,48.555523541466,48.8314318552613,49.3325643668977,49.9753687943882,50.6809593864836,51.3386859551981,51.8938967841446,52.353631151162,52.7433000117314,53.0695531237879
Sri Lanka,LKA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,4943,..,..,..
Sri Lanka,LKA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.6843,0.7262,..,..,1.0869,..,0.9746,1.0578,0.958,..
Sri Lanka,LKA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.559,1.751,..,..,2.0085,..,2.487,2.1155,..,..
Sri Lanka,LKA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,3.03,2.96,..,..,..
Sri Lanka,LKA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,3.5,..,3.6,..,..,..,..,..,..
Sri Lanka,LKA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,100.5638447,108.61496719,119.46286844,114.04912668,138.55420963,138.77209286,151.36759759,153.09678414,..,..
Sri Lanka,LKA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.19339219,3.86745572,3.71693697,3.40384598,3.82699026,3.60648043,3.88992047,3.89324108,..,..
St. Kitts and Nevis,KNA,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,2.523,..,..,..
St. Kitts and Nevis,KNA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,3.9779,..,..,..
St. Kitts and Nevis,KNA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,30.91,..,..,..,..
St. Kitts and Nevis,KNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6,4.8,4.8,2.3,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,804.59941707,789.36506388,829.86408263,764.16836123,781.55477224,825.65225896,831.67585068,930.76518312,..,..
St. Kitts and Nevis,KNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.66030128,5.75861299,5.7289263,5.47194258,5.27242065,5.2336506,5.15236898,5.67183165,..,..
St. Lucia,LCA,Age dependency ratio (% of working-age population),SP.POP.DPND,47.4962102720896,46.4696181870194,45.0357334655265,43.7911582511864,42.6850147497368,41.7015696403735,40.8411501537155,40.3389513400583,39.8858989324284,39.5389336401995
St. Lucia,LCA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.1053,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,1.5873,..,..,..,..
St. Lucia,LCA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,22.83,..,..,..,..
St. Lucia,LCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.5,..,1.6,..,1.3,..,..,..,..,..
St. Lucia,LCA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,409.95908969,455.83744711,490.18846856,481.93631748,486.86931064,501.17350662,493.55947738,489.76139493,..,..
St. Lucia,LCA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.55139189,5.6929711,5.92653769,5.86491898,5.81938887,5.82972733,5.39024405,5.30656361,..,..
St. Martin (French part),MAF,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Age dependency ratio (% of working-age population),SP.POP.DPND,52.4653638206803,51.6558796335211,51.2180820617348,50.6501986718164,50.0241702691877,49.5014831905076,49.1663477833051,48.5680547260981,47.9171436652345,47.3435118586058
St. Vincent and the Grenadines,VCT,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,2509,..,..,..
St. Vincent and the Grenadines,VCT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.6587,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,2.5801,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,12.84,..,..,..,..
St. Vincent and the Grenadines,VCT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,2.6,2.7,5.2,2.5,2.6,..,..,..,..
St. Vincent and the Grenadines,VCT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,222.43717667,233.50413023,220.87903758,244.16650816,250.0710732,244.19415296,241.91918194,250.2166125,..,..
St. Vincent and the Grenadines,VCT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.60127376,3.74762701,3.57108785,3.85218799,3.79106206,3.67303708,3.50632727,3.56292208,..,..
